generation(kWh),power(W)
0,0
0,0
0,0
0,0
0,0
0,0
0.004,61.88975
0.045,280.5873
0.297,1244.9027
0.389,1611.5343
0.498,1620.7196
0.224,796.34985
0.076,244.69553
0.074,268.12396
0,0
0.007,55.448795
0.047,215.75491
0.081,325.70026
0.115,496.47263
0.268,1156.9951
0.432,1818.8728
0.644,2626.0935
0.783,3154.3096
1.058,4318.925
1.294,5142.2
1.487,5887.986
1.582,6114.0005
1.506,5719.11
1.232,4643.236
1.196,4696.638
1.273,4989.3486
1.455,5866.258
1.797,7158.0347
2.196,8926.176
2.61,10170.295
2.458,9385.163
2.327,9017.671
2.387,9266.554
2.345,9024.434
2.263,8800.985
2.27,8638.427
1.958,7525.032
1.885,7303.026
1.929,7417.265
1.838,7281.627
2.111,8162.422
2.202,7922.02
1.699,6150.2246
1.324,4896.603
0.984,3588.8652
0.604,2101.3462
0.245,777.75183
0.157,609.89734
0.122,461.26147
0.08,272.5394
0.044,170.95102
0.022,71.761536
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.017,143.08228
0.123,529.63153
0.211,819.3046
0.239,1034.7556
0.407,1631.9419
0.352,1294.6652
0.328,1249.3599
0.244,886.52954
0.157,580.973
0.138,524.0252
0.189,853.42664
0.399,1581.2312
0.283,1067.705
0.322,1271.0469
0.409,1682.3656
0.752,3371.5872
1.527,6336.3604
1.876,7358.6846
1.91,7456.5337
2.039,8146.47
1.944,7269.597
2.565,11377.007
4.096,13226.945
1.669,6135.848
1.27,4714.6235
1.009,3757.3718
0.501,1848.4346
0.479,1636.9534
0.269,1110.8689
0.395,1566.6296
0.32,1205.3705
0.205,679.07056
0.08,294.50607
0.12,472.12402
0.111,459.0883
0.126,496.33972
0.158,673.145
0.274,1110.313
0.332,1301.7644
0.329,1257.5057
0.298,1167.0447
0.288,1034.4612
0.191,712.12054
0.136,503.88733
0.104,422.40198
0.171,723.2777
0.167,623.35956
0.139,539.1625
0.115,415.7549
0.053,166.56847
0,6.8157406
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,11.329879
0.035,146.91418
0.041,192.03123
0.114,543.9404
0.013,117.725746
0.045,174.32477
0.12,627.98175
0.319,1259.3685
0.377,1492.5836
0.258,1346.0918
0.403,1436.1831
0.328,1410.2432
0.343,1307.293
0.173,680.7613
0.227,1092.3451
0.429,1736.9326
0.729,2734.4666
0.562,2362.9
0.545,2127.947
0.31,1146.5178
0.257,922.47363
0.222,705.27527
0.098,406.0172
0.165,649.23846
0.215,886.3203
NA,NA
0.121,810.7197
0.187,663.70184
0.194,836.0175
0.282,1082.2042
0.406,1737.6311
0.69,2912.2983
1.031,4225.5225
1.227,4678.3696
1.373,5733.6807
1.569,5622.6934
0.644,2236.1912
0.679,2719.6655
0.907,3578.5378
0.968,3989.0596
1.452,5465.863
0.974,3852.9272
0.787,2811.1992
0.744,3167.0447
0.904,3365.0393
0.539,1859.9131
0.394,1541.4113
0.248,934.5197
0.19,616.8774
0.138,609.85236
0.104,328.80252
0.049,144.589
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.024,169.48293
0.089,336.16983
0.13,664.52893
0.422,1727.9187
0.521,2131.976
1.173,5361.946
1.439,5107.491
1.321,5453.743
1.236,4695.837
1.239,4750.4565
0.77,3206.0435
1.154,4461.501
0.932,3618.568
0.495,1712.6237
0.498,2064.9504
0.428,1410.0741
0.148,782.9437
0.794,3530.1062
1.431,5841.0107
1.836,7466.0454
1.937,7647.2065
2.206,8091.168
2.146,9053.779
1.796,6536.9272
1.757,7462.07
2.365,9449.15
1.993,6983.43
1.985,7966.222
1.707,6296.7134
1.604,6558.5347
2.458,10211.129
2.779,10802.17
2.923,11923.351
2.983,10731.757
3.422,13363.174
2.345,8855.783
2.068,7462.3413
1.552,6107.159
1.07,3905.9858
0.74,2762.833
1.001,3819.4392
1.052,4369.708
1.06,3874.4766
0.72,2661.8896
0.548,2084.2095
0.533,2029.4473
0.33,1101.5128
0.145,529.92
0.12,445.06793
0.088,312.8783
0.037,114.808105
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.008,85.520615
0.056,212.07634
0.048,254.65218
0.173,778.107
0.223,826.37415
0.253,903.23987
0.186,691.501
0.274,1354.6635
0.853,3464.2573
0.717,2621.7837
0.741,3025.3708
0.906,3481.5022
1.272,5521.002
2.136,8847.833
2.381,8786.925
1.115,3833.34
1.239,5293.8906
2.355,9209.377
2.259,9591.914
3.497,12764.752
2.653,9180.703
1.438,5516.1396
0.782,2135.2502
0.717,2521.0688
0.238,1029.3098
0.688,2898.3723
0.931,3819.594
1.007,3879.6548
1.098,4429.1387
1.518,6220.2637
1.613,6166.32
1.619,5702.287
1.905,7129.444
1.942,7578.3965
1.737,7586.1816
1.798,6676.2686
1.312,5002.7812
1.044,3901.2324
1.011,4071.88
0.908,3361.5613
1.061,3888.7773
0.575,2076.7957
0.235,792.3119
0.165,648.9312
0.255,1146.816
0.24,809.91656
0.085,193.89174
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,34.77629
0.094,443.88782
0.211,868.01337
0.3,1231.2043
0.374,1517.5184
0.455,1871.2152
0.698,2886.6873
0.976,3902.0066
1.124,4486.8237
1.525,5797.246
1.121,3812.2031
1.556,7723.026
2.349,8653.293
1.899,6884.3286
1.838,7573.6553
2.523,10763.669
3.246,12974.629
2.578,9110.651
1.843,8247.859
1.449,4614.2393
1.225,4586.5464
0.542,1906.4156
0.456,1553.2583
0.34,1818.3252
0.747,3191.7742
0.587,2389.5432
0.63,2690.0781
0.745,2875.2673
0.647,2313.5596
0.494,1789.9932
0.901,4185.5547
1.33,5495.515
1.31,4826.866
0.846,3071.8948
1.407,6314.274
1.505,5988.6675
1.73,5920.871
1.26,4629.098
0.978,3342.4663
1.132,4237.4272
0.98,3825.2078
0.919,3239.194
0.817,3312.016
0.694,2507.0203
0.648,2432.2495
0.544,1914.3467
0.466,1822.9144
0.369,1286.6771
0.269,1016.42834
0.171,670.09204
0.145,514.69257
0.058,176.42178
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.004,31.701038
0.027,129.47623
0.054,232.3256
0.062,225.17677
0.045,164.8019
0.028,119.12719
0.014,49.72266
0,0
0,0
0,0
0,55.595104
0,4.241386
0.016,78.36133
0.022,70.74881
0.066,306.57416
0.107,431.9003
0.135,514.843
0.15,637.9761
0.274,1123.7751
0.445,1843.7764
0.645,2595.863
0.743,2542.8535
0.714,2662.1824
0.688,2884.6836
0.825,3098.131
1.558,6154.861
1.586,6412.293
1.767,6685.456
1.439,6080.4746
1.921,6810.9893
2.072,8262.963
1.984,8272.388
1.552,5965.0947
1.304,5208.581
1.082,4064.8784
0.918,3852.8755
1.155,4883.436
1.08,3794.2488
0.869,3160.8254
0.603,2202.0645
0.426,1691.8612
0.217,772.3945
0.162,556.41174
0.11,400.52283
0,0.915396
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,29.274988
0.079,472.83176
0.251,895.93274
0.407,1656.1566
0.587,2314.6555
0.724,3271.868
1.195,4600.0156
1.981,8419.246
2.093,6515.326
2.283,7917.8906
1.932,7884.3774
1.508,4655.1895
1.977,5794.9546
1.7,5614.127
1.198,3915.4937
2.197,7285.4746
1.865,6624.4346
5.304,19046.129
2.297,10225.6
1.523,7230.8047
1.56,6940.0923
1.542,7566.38
0.974,4093.044
2.629,10381.65
1.458,4781.9453
1.47,5357.8896
0.926,3111.634
1.313,5610.0273
1.505,6366.6714
1.186,4163.2563
1.151,4726.2827
1.295,5733.7383
1.679,6743.582
1.674,6935.385
1.699,6800.841
1.798,7134.066
2.031,7646.824
2.355,8629.188
2.097,8189.5117
1.724,6696.366
1.249,4526.662
0.952,3658.434
0.816,2885.557
0.771,3666.5383
1.036,3775.9304
0.929,3065.84
0.706,2582.6558
0.506,1852.8063
0.448,1714.038
0.335,1271.8915
0.249,927.17096
0.158,547.0935
0.051,140.62933
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,56.971985
0.096,387.27747
0.133,697.2481
0.343,1369.879
0.721,2867.1062
0.633,2527.1028
0.99,4302.1704
0.728,3285.6545
1.808,7577.4683
1.968,10246.4
2.233,9423.652
2.779,6093.986
2.574,14209.216
2.712,11856.987
2.796,7130.275
3.488,10744.535
2.824,9580.458
3.881,12453.177
4.266,15567.043
5.557,20627.695
5.696,17757.873
5.066,12478.561
5.132,17903.068
4.321,14802.8545
5.581,17641.137
6.676,28470.287
5.773,23203.55
6.259,19060.75
6.254,24936.93
6.233,25639.951
5.056,19100.998
5.541,23640.557
4.295,9777.097
3.094,10615.029
4.635,19118.82
5.372,21229.547
3.7,13134.614
3.165,11887.256
3.16,10934.254
0.952,2880.8525
1.729,6790.3354
1.487,6162.9575
1.346,4157.3076
1.194,4234.936
1.001,3680.6248
0.839,3268.6943
0.667,2493.8865
0.599,2309.6416
0.497,1699.6034
0.311,1100.1443
0.1,430.83716
0.147,564.65796
0.076,210.0485
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,14.898758
0.034,196.66391
0.393,1737.9674
0.671,2170.9521
0.506,1947.5187
0.606,2141.8848
0.989,4699.8555
2.322,9778.244
2.409,6449.8403
1.513,4914.6147
0.696,2855.755
0.645,2429.3594
1.421,3487.7456
0.892,3524.0537
1.871,5430.175
1.183,6398.8037
1.856,8412.849
3.841,16749.363
3.989,10065.177
4.557,22491.887
1.603,4754.761
1.878,12769.832
2.317,8751.972
4.447,11173.415
4.426,20191.883
2.501,9212.691
2.001,6935.2285
2.833,9921.984
2.467,9492.562
3.262,14266.916
2.456,7595.4297
2.611,7428.504
1.719,6790.9727
1.703,5551.8525
1.707,6639.764
1.39,10161.187
2.044,7108.5654
1.475,4728.6133
1.695,6521.1304
1.768,9234.72
1.756,6129.1655
2.043,7521.3687
1.157,4363.335
1.285,5664.808
1.574,5545.9966
1.276,4754.759
1.024,3701.8777
0.602,2250.8606
0.434,1638.222
0.344,1227.8544
0.224,771.17926
0.104,339.41138
0,1.8945465
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.32734245
0.09,431.79135
0.258,1179.0682
0.701,2898.7327
0.902,4005.23
1.019,3670.9993
1.321,4489.101
1.25,5439.4346
1.318,4709.773
1.464,7222.6475
1.356,4637.1895
1.49,4418.2637
1.921,8114.8115
0.942,3843.0908
1.54,4927.39
0.948,4105.9897
3.368,9556.177
5.092,14231.278
3.172,7268.7505
3.019,13890.386
6.381,26425.652
6.278,20760.08
6.171,22333.291
4.743,20459.887
6.05,29476.352
5.91,22486.938
5.944,29394.168
5.847,10391.484
5.363,23910.998
4.636,19711.242
5.064,15351.357
4.681,15004.964
4.173,16093.261
4.442,13967.901
4.255,14960.591
4.129,19905.648
4.351,15289.765
3.487,13386.005
2.479,7625.667
2.033,9086.029
2.349,7338.504
2.336,10493.457
1.581,5447.6064
1.71,6894.5005
1.404,5729.9556
1.098,4280.451
0.976,4217.1675
0.854,3207.5688
0.666,2493.077
0.468,1648.6339
0.313,1143.5623
0.207,776.1869
0.066,165.07451
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.039,248.26906
0.198,780.33185
0.269,1155.9484
0.425,1875.0028
0.722,2948.5525
0.928,3428.711
1.023,3753.6577
1.528,6222.1284
2.193,8393.928
2.773,11786.237
3.303,12917.58
3.821,12879.803
2.239,8913.47
2.909,8405.313
2.583,8830.834
1.783,6775.0996
2.193,6198.57
5.114,25902.344
4.904,17229.967
4.608,20047.729
5.62,23977.602
4.751,15163.697
4.467,21473.25
4.149,17825.137
5.253,15251.513
6.429,28317.08
3.97,17513.39
2.373,7373.556
2.794,8821.06
3.252,15740.766
2.47,12467.433
5.146,15214.355
5.145,21069.857
4.796,21106.531
3.471,16105.345
1.807,6040.2065
2.428,7243.547
1.999,5564.518
2.788,12238.349
1.993,7348.889
1.235,5475.82
1.617,4480.152
1.064,4418.3438
0.693,2982.1736
0.462,1810.3042
0.403,1555.1395
0.329,1220.4575
0.437,1668.7314
0.261,924.00665
0.167,584.15454
0.107,380.67267
0.064,217.10318
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,14.514007
0.077,402.907
0.312,1452.9648
0.684,2902.8135
1.146,4766.34
1.64,6798.6772
1.819,6911.1235
2.483,10453.129
3.004,11672.488
3.486,13403.719
2.828,9842.393
3.275,11899.647
3.499,13796.027
2.681,8635.446
3.437,12075.977
4.024,15914.011
5.045,16738.42
5.538,21573.562
5.741,22476.344
5.912,23450.34
6.177,18728.158
5.193,15964.061
5.967,27691.393
6.512,27093.242
6.762,27004.518
6.449,27624.56
3.973,12045.542
5.651,24591.682
5.765,23976.125
5.261,18872.906
3.309,6038.7446
4.486,14172.051
5.385,20522.926
3.792,9878.117
3.063,14389.256
3.071,18993.441
3.196,11629.702
4.334,17583.25
1.564,5457.9907
1.418,5875.029
1.553,9476.814
1.853,6212.353
1.145,4427.4834
2.045,8079.7007
0.748,2541.9478
0.5,1952.0525
0.457,1720.7672
0.477,2086.7402
0.497,1989.1628
0.591,2110.6008
0.411,1479.3862
0.192,638.9239
0.077,234.59892
0,1.4779156
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.034,562.25616
0.332,1033.5381
0.136,405.14825
0.083,312.64557
0.318,1293.2264
0.498,2020.9515
0.771,3467.9607
1.023,2748.1145
0.761,2981.4973
0.805,4497.016
1.39,5169.9683
2.393,9022.85
3.096,10244.56
3.356,10784.238
3.44,10130.241
4.336,16729.43
5.185,26498.031
1.797,6207.0454
1.793,8428.484
4.648,21301.92
5.709,26228.393
6.745,27701.074
5.926,28834.068
6.475,27719.14
4.289,14241.54
4.603,20489.97
5.03,19045.014
4.352,14949.484
5.765,25535.322
6.82,28792.506
6.721,26394.047
6.521,26717.129
5.982,20976.713
6.037,25020.9
5.808,22592.152
5.237,20929.543
5.016,19403.076
4.624,18160.54
3.14,10771.369
3.23,12335.071
2.879,10999.711
2.621,10027.297
2.363,9181.921
1.773,5569.51
1.373,4091.6785
0.829,3060.0994
1.126,4610.753
0.747,2265.135
0.262,786.5786
0.104,388.06015
0.083,257.89343
0.013,71.42385
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.037,214.24843
0.122,488.31125
0.443,1732.3109
0.61,2445.4487
1.083,4046.0188
0.662,3948.7214
1.821,5829.025
1.183,4404.8765
2.039,8808.5625
3.066,12660.1455
3.79,14822.976
3.057,12868.604
4.059,17769.934
3.108,13512.89
3.636,18983.025
4.289,16877.154
4.289,18598.252
3.034,6305.532
2.321,7826.4077
2.563,10144.453
3.262,16654.854
4.545,20915.828
4.927,23419.34
3.841,12482.897
4.315,21456.82
7.092,27963.38
5.964,22464.875
6.123,22485.936
7.037,22009.305
7.35,28897.4
6.128,22094.865
5.958,24688.97
7.091,28478.453
6.715,26191.832
5.869,21777.227
4.979,14179.239
4.428,17943.193
3.113,9970.868
0.719,2614.8555
0.657,2500.7563
0.833,3455.3857
1.071,4262.4507
1.081,4017.79
0.851,3378.811
1.097,4426.9854
1.296,5017.295
1.206,4590.8774
1.033,3976.535
0.855,2945.7427
0.267,837.45667
0.237,837.3187
0.088,261.32953
0,0.9439328
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018,187.18623
0.296,1464.2593
0.507,1871.0264
0.789,4959.1665
2.201,7649.7256
0.404,1487.3204
0.97,5227.1626
2.579,10767.746
2.595,11348.479
2.596,8113.998
2.549,10947.122
2.276,7918.435
3.813,17353.072
2.174,8879.399
5.16,22074.234
5.738,23446.955
6.03,23810.463
6.404,24522.355
5.147,17010.172
5.082,16805.676
3.938,21459.617
4.408,16780.463
4.5,21844.732
4.981,17606.652
5.426,24115.86
6.437,19346.76
4.192,18035.13
4.14,15962.153
1.882,13219.192
5.331,20882.715
3.492,16675.53
4.532,16398.678
3.8,10919.651
4.141,18958.76
2.285,7361.063
1.377,5683.305
1.693,5110.5474
4.903,20669.46
3.893,14300.699
4.149,15857.591
2.448,8691.164
0.698,2534.9214
0.799,2871.4978
0.657,3239.3267
0.814,3236.979
0.821,2978.6995
0.306,1009.8466
0.204,734.4024
0.134,518.79767
0.203,786.75885
0.072,229.19211
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,19.099117
0.107,526.19257
0.325,1363.2732
0.479,1942.5082
0.632,2855.567
1.15,5160.324
1.662,5453.662
1.677,6674.3438
0.979,5167.5957
2.447,8939.754
1.779,4177.173
2.735,10347.538
1.672,6328.6294
2.366,8011.8237
4.283,17248.6
4.232,13762.962
3.542,11769.117
4.358,19343.518
5.068,12645.344
4.571,16269.702
4.009,9342.28
2.712,9585.807
2.572,9761.728
1.73,6092.2905
2.264,9978.547
3.509,7190.246
2.703,15595.227
2.435,9398.848
3.173,19166.219
4.75,11646.3125
5.997,28472.195
4.969,18669.826
3.059,11428.357
3.75,14803.501
5.634,18395.896
3.529,10369.036
3.98,17164.182
4.415,15969.139
4.21,17867.287
3.717,13705.795
3.205,13196.863
3.009,11516.997
2.476,8195.337
2.093,8592.508
1.206,3455.6707
0.944,2752.1003
0.57,2482.5884
0.771,3086.5125
0.49,2021.5791
0.887,3281.3384
0.4,1290.2517
0.165,532.1321
0.072,225.71642
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1.744356
0.077,368.33426
0.24,1011.056
0.589,2344.1504
0.67,2742.1545
0.925,3788.7827
1.203,4875.555
1.537,6204.8843
1.936,7706.4326
2.189,8681.719
2.495,10001.16
2.976,10118.775
3.4,13194.197
3.314,12967.056
3.585,14075.984
3.833,15088.881
4.481,17758.906
5.065,20024.053
5.412,21235.834
5.728,22392.389
5.988,23406.688
6.261,24436.158
6.373,24870.703
6.437,24976.39
6.46,25193.21
6.68,26113.068
6.7,26428.592
6.826,26713.156
6.791,26746.64
6.792,26782.49
6.702,26234.393
6.482,25219.975
6.272,24358.855
6.124,23765.023
5.887,22711.297
5.62,21623.762
5.278,20318.469
4.926,18820.113
4.355,16411.496
3.504,13295.826
3.186,12184.78
2.892,11047.497
2.614,10113.962
2.362,8948.623
2.063,7801.6978
1.767,6632.5713
1.439,5409.069
1.176,4404.703
0.935,3485.8286
0.66,2389.0833
0.421,1483.9092
0.203,668.00494
0.038,92.96187
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2.969937
0.035,195.77533
0.103,437.87192
0.211,880.74146
0.492,2336.817
0.758,2882.1543
1.023,4188.415
1.402,5712.16
1.858,7659.979
2.295,8954.248
2.525,10002.515
2.797,11080.839
3.11,12463.789
3.347,13111.427
3.624,14252.297
3.945,15499.052
4.521,17922.902
5.104,20145.918
5.415,21275.979
5.699,22186.367
5.912,23114.586
6.188,24248.658
6.273,24844.535
6.441,25395.398
6.117,25789.152
6.691,26816.387
6.702,26554.639
6.786,26634.963
6.892,26988.213
6.875,26991.936
6.881,26752.049
6.815,26144.55
5.63,19034.58
6.564,24984.242
6.059,23461.21
5.558,16805.84
4.904,17229.156
4.867,19979.8
4.39,16402.115
3.714,15009.421
3.242,13622.963
3.084,11827.516
2.914,11491.252
1.591,3872.201
0.495,1699.6271
1.172,4794.911
1.254,4457.7446
0.834,2522.0913
0.292,1186.1525
0.542,2142.2876
0.328,1103.3044
0.16,559.9956
0.056,183.35425
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.066,328.66226
0.167,725.4633
0.268,1141.8346
0.502,2225.9783
0.839,3444.3538
1.281,5421.142
1.743,5981.5083
1.356,4525.497
1.665,6924.965
2.665,11910.195
3.096,11724.289
3.536,14642.825
2.446,7494.224
3.184,14341.975
3.993,15742.063
5.104,20495.56
5.337,20806.773
5.585,17426.387
4.135,14106.02
2.95,10642.057
5.707,15051.28
3.699,12475.395
3.137,13865.98
2.091,15283.072
2.501,7419.4976
2.59,8810.916
4.251,14562.684
7.339,28828.281
7.143,28066.916
6.937,27099.201
6.569,25730.63
6.346,24926.29
6.161,24188.885
5.774,22205.635
5.708,22063.145
5.247,21192.861
5.002,19281.615
4.504,16988.3
3.689,13807.493
3.328,12679.328
3.012,11639.397
2.801,10792.614
1.821,7595.506
1.243,4053.7007
1.762,7515.888
2.158,7967.2217
1.554,5791.591
1.067,4097.5864
0.467,1754.7037
0.305,1094.1699
0.22,721.5429
0.048,148.66591
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.003,56.985065
0.11,506.1684
0.219,849.0307
0.279,974.2655
0.165,600.4722
0.307,1336.7488
0.705,3448.39
1.818,7288.174
1.749,6647.927
2.714,11296.745
1.66,6670.2007
2.584,12585.946
3.875,17224.348
2.669,10683.018
4.216,16249.655
4.879,19475.275
5.415,21340.94
5.336,20429.623
6.205,24464.81
3.754,14430.344
2.602,6790.525
5.112,23199.521
5.946,22593.44
6.062,18198.691
6.06,29985.518
6.608,31220.436
6.554,25560.77
4.671,20463.385
6.038,17097.688
4.974,17856.3
5.491,23165.793
5.222,22239.11
6.532,21587.902
4.952,15878.8955
4.171,13492.2295
3.399,10780.388
5.386,18070.629
4.37,12799.513
3.104,10221.0205
2.983,12745.924
3.643,14269.084
2.942,9012.676
2.982,11584.986
2.429,9306.089
2.125,8018.5977
1.798,6733.1626
1.461,5462.0366
1.194,4526.7324
0.735,2629.1182
0.525,1553.5139
0.198,826.48114
0.161,514.22766
0.06,199.33571
0,21.733484
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1.2384046
0.069,371.58328
0.275,1234.3486
0.566,2418.8513
1.051,4315.574
1.698,6923.6553
1.788,6736.5693
2.084,8932.055
2.034,7161.869
0.757,3180.6553
2.542,10614.721
2.997,11593.043
3.454,13814.341
3.784,12485.656
3.273,13996.855
1.398,4261.017
1.736,9388.067
5.531,21692.13
