generation(kWh),power(W)
2.629,11628.667
1.203,3760.6667
0.453,1471
0.185,754
0.908,4019.3333
1.477,5625
1.122,4111
0.767,2781
0.48,1724
0.254,837.3333
0.075,200.66667
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018,155.33333
0.139,608.3333
0.244,1025.3334
0.409,1847.6666
0.761,2919.6667
0.547,2163.6667
0.847,3624.3333
1.328,5338.3335
1.34,5068
1.349,5384
1.725,7023.3335
2.14,8438.667
2.296,9248
3.437,14154
5.142,22129
8.251,32069
6.811,23799
8.498,34609.332
9.693,38374.332
8.517,31375.334
9.958,35476.332
9.064,38761.332
8.555,37932
4.507,16396.666
2.493,8025.6665
5.594,28071.666
7.307,25407
9.762,40146.332
6.269,17858
2.39,8092.3335
0.466,1311
0.486,2480
1.202,4902
2.106,9587.667
5.282,26885.334
6.807,23645.666
1.648,6193
2.588,11940.667
1.562,6086.6665
1.633,6435
1.505,5467
1.189,4600.6665
1.169,4493
0.953,3573.6667
0.991,3633
0.234,645.6667
0.085,366
0.181,733.6667
0.098,339.66666
0.08,284.66666
0,17
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.015,114.666664
0.168,858.6667
0.854,3906.6667
1.927,8106.6665
2.338,9046.333
2.56,9577.333
2.811,11209.667
2.48,9980.667
4.143,17667.666
4.642,18244.666
5.114,18471.666
5.57,22449.666
6.14,23970.334
6.642,26037.666
6.993,27314.334
7.177,28561.334
5.061,15035.667
1.33,5086
4.198,19596.666
7.138,25954
1.946,6718.6665
1.945,12025.667
7.133,34506.332
7.76,25361.334
4.351,15269.667
3.885,11621
2.057,8011
1.782,6960
2.332,9369.667
3.023,12879.333
8.445,34802.332
5.757,21952.334
8.038,33181.332
7.811,33098
7.03,26174.666
5.074,21645
5.59,22901
5.474,23204.666
4.144,12586
1.278,5049.3335
1.022,3083.3333
0.212,1274.6666
2.474,11122.333
3.442,12766.333
2.158,7660.6665
1.212,4402.6665
0.867,3136
0.496,1670.3334
0.165,454
0.009,35.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.032,210
0.235,1095.6666
0.547,2336.6667
0.923,3832
1.31,5112
1.45,6107.6665
2.472,9841.333
2.826,11213
3.331,13374
3.823,15101.667
4.5,17621.334
4.93,20054
5.492,22018
6.421,24530.334
6.856,22702.334
7.7,30386.666
7.904,30675
7.301,27016
8.096,30073
5.95,19124.666
2.892,13449.333
5.565,23264.666
2.103,8279.667
3.256,13785.667
6.289,30718.334
9.866,37860.332
8.372,37947.332
9.508,37067.332
6.723,22169
5.094,17409
1.563,6394.3335
1.325,4440.6665
0.811,3228.3333
1.427,6181.3335
2.498,10492
4.008,19913.666
7.379,28743
6.864,26124.666
6.166,24083
5.716,21736.334
5.12,18782.666
3.456,12000.667
2.642,9634.333
2.265,10405.333
2.746,9826.333
1.934,7054
1.376,5090.6665
1.105,4068
0.847,3141.6667
0.578,2007.6666
0.242,784.3333
0.064,174
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.3333333
0.076,401.66666
0.273,1211.6666
0.508,2099
0.741,3104.3333
1.103,4569
1.592,6543.6665
2.152,8701
2.689,10846.667
3.359,13562.333
3.987,15795.667
4.399,17376.334
4.809,19039
4.964,19358.334
5.119,20152.334
5.855,23578.334
6.37,24781
6.942,27424.666
7.03,28221.666
7.795,31384.666
8.28,33268
7.808,27652.334
6.205,16445.666
3.283,9698.333
8.6,32040
8.782,33326.332
9.119,37370
6.897,26751.334
9.545,36909.332
9.382,36543.668
9.457,36738
8.977,34957.332
8.693,33659
8.504,33027.332
8.31,31936
7.92,30619.666
6.712,22775
2.742,9157.667
1.11,3875.3333
0.315,767.3333
0.103,545.3333
0.276,1092
0.299,1177
0.313,1233.6666
0.38,1533.6666
0.465,1869.6666
0.559,2241.3333
0.633,2460.6667
0.612,2314.6667
0.46,1673.3334
0.323,1160
0.159,509.33334
0,38
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.018,140.33333
0.136,598.6667
0.27,1154.6666
0.408,1690
0.895,3982
1.667,6996
2.403,9474.333
2.755,11268
3.269,11838.667
4.083,14480
4.257,19255
5.262,21870.334
5.35,17207.666
3.473,15680
6.389,26114
7.302,27684.334
7.6,30569
7.852,31351.666
7.405,27423.666
6.302,21831.334
4.778,21517
7.154,22962.666
5.455,18624.666
3.774,12782.667
5.526,20839.334
4.038,21543.334
5.375,24055.666
9.903,38138.332
8.992,35372
4.1,14105.667
4.552,18991.666
2.727,10566.333
2.97,12080.333
3.214,12166.333
2.551,9100.667
1.069,3279
0.163,676.6667
0.344,1399.6666
0.293,977.6667
0.193,730
0.17,821.6667
0.154,530.3333
0.119,446.33334
0.449,2173.6667
0.845,3279.3333
0.679,2562.3333
0.612,2280.6667
0.45,1466.3334
0.058,185
0.156,617.3333
0.051,134.66667
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.013,101
0.13,594.3333
0.32,1402
0.507,2139.3333
0.942,3934.3333
1.599,6885.6665
2.149,8401.333
1.838,6789
2.173,8839.333
2.408,10807.333
2.578,10782.333
3.975,16186.667
3.283,12102
2.895,10211.667
2.547,10263.667
3.515,15640.667
3.156,13823.333
4.71,20188.666
5.545,24152.666
6.18,27007.666
6.557,21614.666
2.29,8737
1.304,3740.6667
0.288,1207.3334
3.24,13807.667
3.297,13174.333
6.596,30184
4.155,11689.333
3.329,14271.333
1.446,5739.6665
1.91,7418.3335
1.758,6555.3335
1.612,6463.6665
1.514,4772.6665
0.987,4149.6665
1.497,5443.6665
0.898,3619.6667
1.048,3980.6667
1.087,4070
0.835,3087.6667
0.673,2554
0.652,2602.3333
0.872,3564
1.078,4227
1.023,3851.6667
0.851,3161.6667
0.603,2234
0.473,1870
0.467,1693
0.288,1009.6667
0.133,420
0,19
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.055,350.66666
0.382,1871.6666
1.012,4154
1.546,6662
1.07,2980
0.842,3897
0.974,3700.3333
1.527,6724.3335
2.646,11163.667
3.036,8689.333
0.459,1450.3334
0.146,481.66666
0.125,513.3333
0.16,642
0.228,955.3333
0.373,1573.3334
0.623,2625.3333
0.914,3703.3333
1.21,4942.3335
1.633,6729.6665
2.473,10239.333
3.237,12949.333
4.131,16743.334
4.997,19914.666
5.717,22285.334
7.172,29314
6.699,24386
5.337,20953.666
5.46,20435.666
4.385,16111.333
3.769,14550.667
3.542,13289.333
2.803,9595
3.595,17806
4.965,19497
5.772,22042.666
3.379,10765.667
3.027,12737.667
4.599,19552.334
3.562,16797.334
3.539,13038
2.417,8934.333
2.518,10005
2.383,8954.667
1.784,6322.3335
0.994,3757.6667
1.165,4515.6665
0.873,3048.6667
0.589,2201.6667
0.414,1442.3334
0.186,596.3333
0.001,45
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,19.666666
0.096,588.3333
0.24,827.6667
0.392,1687.3334
0.683,2721.3333
0.73,3364
1.644,6625.6665
1.777,6517.6665
1.521,6299
2.312,10857.333
3.801,15723
4.516,18352.666
5.207,18284.334
5.879,23261.666
6.47,23854
6.118,25433.334
7.632,28032.334
8.659,31999
8.147,32874
5.988,29992.666
5.544,17119
6.16,26843
6.903,27556.666
3.946,11560.333
3.673,14401.333
3.516,11838.333
2.448,13285.333
6.608,22687
4.243,17463
6.641,25320.666
3.364,14577.333
4.612,22112
7.993,36641
7.641,28974.334
4.328,12795
3.057,14872.667
4.098,14796.667
2.775,9110.333
2.276,9112.333
1.984,7780.6665
1.034,3452
1.174,5020
1.134,4046.6667
0.966,3817
0.734,2580.6667
0.416,1470.3334
0.18,565.6667
0.112,401.66666
0.022,89
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.052,338.33334
0.35,1522
0.679,2817.3333
0.918,3736.3333
1.2,4973.6665
1.843,7710.6665
2.348,8880.333
3.586,15319
3.692,12886.667
4.066,14008
5.188,20893.666
5.524,17776.666
4.107,17782.334
6.575,25977.334
7.35,29464
7.047,28557.334
8.097,25939.666
8.081,23960.334
8.119,33610.668
8.642,33938.332
9.261,36255.332
8.127,25584.666
8.063,30845.666
4.251,18584.666
9.444,35537.668
4.42,16275.667
2.382,8122.3335
4.899,20895
5.303,19084.334
4.769,19737.334
4.796,18520
2.572,11809.667
5.338,19237
1.975,6129
0.988,3840.6667
1.211,4593.3335
1.065,3955.6667
0.853,3265.6667
0.68,2509
0.728,3010
0.956,3779.3333
1.038,4062
0.982,3697.3333
0.835,3227
0.795,3084
0.758,2873.3333
0.619,2315.3333
0.406,1392.3334
0.177,606
0.054,139
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.023,195.66667
0.364,1821.6666
0.865,3546
1.399,6002.3335
2.155,8422
2.171,7854.6665
1.807,7392.6665
2.285,8788
2.257,9057
2.368,8856
1.52,5346.6665
0.878,3321.3333
1.298,5310
1.915,8099.3335
2.467,9537.667
2.393,9278.333
2.786,11180.667
2.545,9995.667
3.268,12742
3.279,13461
6.505,26330.666
5.581,23740.666
5.131,12070
5.76,25333.666
8.187,32250.666
7.337,31139.334
6.212,22220.666
9.22,39001.668
6.605,22628.334
6.344,27580.666
4.189,18019
7.823,38067.332
7.685,25418
8.176,31887.334
7.59,27049.334
7.395,30624.334
5.857,25299
4.893,21280
4.489,19356
4.487,13858.667
1.477,5549.6665
1.506,5845
1.631,6489
2.224,8930
1.844,6044.6665
1.386,5311.3335
1.247,4743
1.028,3765.6667
0.572,1885.3334
0.158,445.33334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,8.666667
0.21,1120.6666
0.528,2257
0.978,3545.3333
0.407,1323.6666
0.336,1486
1.104,5302
1.613,5640.6665
2.22,8539.667
1.558,5732.3335
3.656,13246
4.058,17987
3.1,11701.333
2.946,10894.333
2.231,8804
3.162,12783
4.062,16203
4.246,14390.667
3.598,13236
3.914,15036.333
1.845,6762.3335
2.787,10899.667
2.142,8024
1.972,7772.6665
1.756,6543.3335
1.44,6824.3335
4.836,19495.334
2.765,7061.6665
0.855,3926
2.363,9392
1.893,5728.6665
0.664,2528.6667
0.492,1719
1.049,4453.3335
1.181,5050.3335
1.482,5939.3335
1.471,4999.6665
1.545,6351.3335
1.466,5528.6665
1.713,6358
1.049,3676.3333
0.794,2668.3333
0.743,3522.6667
1.581,6440.3335
1.338,4952
1.199,3721.3333
0.494,1463
0.095,326.33334
0,65.666664
0.013,38.333332
0,22.333334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,27.333334
0.061,290.33334
0.239,1054.3334
0.439,1827.6666
0.652,2404.6667
0.658,2876.6667
1.39,5355
1.484,6194.6665
2.509,10715.667
2.696,10050.333
2.649,10156.333
2.235,7994.6665
4.429,18243.334
4.607,19270.666
6.016,22576
5.042,20720
6.108,24931
3.811,14178
2.931,11019.333
2.811,10988.667
2.991,11667
2.544,9493.333
2.495,9768.333
2.631,10925.333
3.155,11827
2.139,7308
1.77,8360.667
3.503,13720.333
2.836,10412
2.505,10887
4.969,18801
4.153,16700.666
4.37,17494.334
5.24,19622.666
3.31,11712
2.167,7689
1.47,6191.6665
2.177,8744.333
2.598,10145.333
2.737,10456.667
2.506,9752.333
1.308,3430.3333
0,0
0.034,260.33334
0.134,443.66666
0.152,711.6667
0.308,1251.3334
0.3,1117
0.201,715
0.117,419.66666
0.062,189
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.022,87.666664
0.001,30.333334
0.036,141
0.075,329.33334
0.12,604
0.837,3977
1.45,5803.3335
1.29,4952.3335
1.666,6728.6665
1.829,6986
2.176,8565.333
2.173,8441
1.858,7056.6665
1.663,6416.3335
1.917,7603.3335
2.333,9391.333
2.61,10532.333
2.849,11407.667
2.487,8471
2.817,12363
3.357,13497.333
3.251,11981.333
3.25,11341.333
2.229,9138.333
3.003,11595.333
3.396,11791
3.917,14961
3.023,12753.667
4.981,19738
2.536,10792.667
2.729,10056
1.566,5902.3335
0.652,2120.6667
0.295,1409
0.285,1021.3333
0.133,429.66666
0.094,378.33334
0.103,387
0.205,867.3333
0.309,1324
0.552,2292
0.78,3158.3333
0.865,3263.3333
0.644,2395.3333
0.591,2358.3333
0.597,2221.6667
0.336,1139.6666
0.179,606.3333
0.009,74.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.034,172.66667
0.25,1232
0.547,2313
1.004,4295.3335
1.189,5099.6665
2.105,8435.333
1.814,6381.3335
2.058,8952.333
3.287,13003.333
2.813,11032.667
2.954,11556.333
2.676,9790
1.616,5866.6665
1.181,4377
1.482,6432.6665
2.675,10488.333
2.253,8986.333
2.787,10568.667
1.722,6171
1.365,5453.6665
1.326,5437.6665
1.319,5422.3335
1.637,6125.3335
1.979,8129
2.709,11822.333
3.793,15268
3.908,16062.667
5.18,20032.666
4.497,17254.334
4.391,18226.334
5.139,20278.666
5.3,20850.666
5.444,22017.666
5.339,20297
5.438,18940.334
3.577,12483.667
3.122,13005.333
3.732,13782
2.742,10258
2.423,8987.333
2.008,7759
1.673,6077.3335
1.347,5228.3335
1.202,4382
0.559,1773
0.211,749.3333
0.105,364
0.012,48
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.057,326.33334
0.137,507.33334
0.197,927
0.462,1893.6666
0.637,2647
0.984,4113.6665
2.733,12668.667
4.369,16896.666
3.049,12843.667
2.96,9145.667
1.93,7607.3335
3.383,12490
5.836,24934.334
5.947,19359
7.44,29244.334
7.514,25300.666
4.281,15742.333
3.747,15594.333
4.832,19744
6.33,24677.334
4.993,18998.334
3.754,13830.667
2.942,11502
4.101,16735
3.373,12056.667
2.332,8862.333
3.273,13359.667
3.928,16148.667
3.356,10847.333
0.994,3524
0.744,2764.6667
1.194,5228.6665
1.48,5523
1.343,5275
1.358,5169
1.181,4519
1.139,4402
1.077,4084.6667
0.974,3803.3333
1.02,3895
0.942,3735
1.149,4520.3335
1.068,4063.6667
0.999,3791
0.767,2799
0.55,2056
0.457,1751
0.39,1435.3334
0.251,879
0.1,301.33334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.024,134.33333
0.084,370.33334
0.183,795.3333
0.366,1587.6666
0.674,2849
0.967,3828
1.282,5171
0.746,2302.6667
0.712,3708.6667
1.556,6326.6665
1.858,6546.6665
1.924,8745.667
3.786,14768.667
2.701,10166.333
1.98,7114
1.59,6138
2.307,8681.333
2.722,11662.667
2.849,10642.333
3.223,13379.333
3.944,15442.333
3.035,10708.333
2.87,11836.333
4.128,17297.334
5.794,23469.666
4.763,18497
4.811,18273
4.737,18213
4.502,18517
4.421,15887
4.745,20017.334
6.114,21154.334
3.381,13468.333
6.012,22527
4.86,20543.334
3.696,12591.333
3.159,12808.333
3.593,15687.667
2.714,9801
2.039,7724.3335
1.853,7067.6665
1.504,5457.6665
1.019,3877.6667
0.963,3395
0.723,2876.3333
0.618,2214
0.489,1810
0.333,1251.6666
0.215,741.6667
0.058,145.66667
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.33333334
0.281,1555.6666
0.49,1828.3334
1.013,3871.3333
0.911,2977
0.529,2079.6667
0.951,4072
1.007,4216
0.937,4544.3335
1.87,7792.6665
2.64,9196.333
2.382,9949.333
4.963,27431
5.774,23862.334
4.607,23321.666
3.762,22291.334
4.855,12214.667
2.316,9142.667
5.225,19886
4.757,20048
3.645,10999.333
4.13,17889
7.977,32077.334
7.729,21617
5.32,19655.334
6.621,15689.667
6.834,19688
4.919,16582.666
3.073,10864.667
2.281,10363.333
4.224,16670.666
3.852,15326
2.626,12070.667
3.278,12845
2.255,7635.6665
3.255,12909.667
2.819,11386.667
1.889,5457.3335
1.801,5226.6665
2.231,12747.667
1.696,5867.6665
1.321,5460.3335
1.496,5843
1.16,4259.3335
0.695,2468.6667
0.334,1182.6666
0.291,1078
0.249,970
0.176,600.3333
0.033,83.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.015,117
0.151,623.3333
0.256,1104.3334
0.42,1644.6666
0.75,3287.6667
1.476,6308.3335
2.483,9988.333
2.325,7939.6665
2.178,9627
3.249,10956
3.264,11132.667
2.793,9698.333
3.606,12706
2.224,9297
0.851,3066.6667
0.63,2632
2.555,10402.333
2.306,8319
1.639,6202.3335
0.885,3866
0.973,3623
1.146,4329.6665
3.1,12485.333
5.958,20595
5.277,16947.666
3.559,12655
4.173,13336.667
4.853,18577
3.049,11018.667
3.326,13358.667
3.382,14003.667
2.924,9768.333
2.219,8621.333
2.049,8149.3335
2.553,10620
3.205,11906.667
3.09,12539.333
3.04,11725
2.66,10183.667
2.221,8845.333
2.974,11143
2.117,7750
2.123,8016
1.127,4263
1.295,5036
0.919,3446.3333
0.801,3139.6667
0.746,2711.3333
0.512,1831.6666
0.262,859.6667
0.095,270.33334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.057,347.66666
0.281,1228.6666
0.495,2003
0.665,2741
1.018,5312.6665
1.644,6165.6665
2.123,7957.6665
1.467,5358
2.41,10615.333
4.815,18353
5.462,19718.666
5.029,21254.666
6.527,24274.666
6.302,28908.666
6.339,23051.666
5.133,13664
8.053,36754.332
7.502,25460.334
6.557,24646.666
7.677,28455.666
7.982,30743
5.833,20822.334
7.344,31862.666
4.478,17437
7.626,28783
7.749,28034.334
3.147,12559.333
5.585,20374.666
5.35,23367.666
6.111,21819
7.331,26026.666
5.828,20709.334
4.373,14811
5.539,22849
7.192,22821.666
6.409,26139
7.312,29226.334
3.063,14624.333
4.147,14492.333
3.613,14596.667
4.399,21962
3.937,11900
4.432,19812
3.513,13223.667
3.238,12805.667
3.072,11927.667
1.588,5148
0.375,963
0.073,245.66667
0,17
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.012,116.333336
0.229,1079.6666
0.584,2563.6667
0.969,3721
1.148,4647.6665
0.964,3300
0.579,2070.3333
1.272,4722
1.79,11174
4.563,18541
5.551,19569
4.6,18716
4.657,19100.666
7.614,24227
4.676,18985.666
7.94,31416
6.768,32562.666
2.847,13402.667
5.038,18342.666
7.204,23392
1.358,4594.3335
2.823,13071.667
6.013,24607
8.037,31622.666
7.046,34068
6.838,34773.668
9.645,41433
7.681,24835.666
7.98,27672
10.431,41137.668
10.045,40848.332
9.075,24363.334
9.112,31576.666
7.221,31371
5.15,21524.334
5.88,24678.334
2.674,8315.333
1.824,8217.667
2.387,8694
2.625,10675.333
1.903,6945.6665
1.281,4501.6665
1.221,4902.6665
2.57,9387.667
2.596,10228.667
2.029,7285.6665
1.164,3976.3333
0.716,2657
0.548,2026
0.362,1239.3334
0.113,305.66666
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,31.666666
0.106,580.3333
0.42,1794
0.778,3213.6667
1.052,4234.6665
1.365,5617.6665
2.098,8709
2.932,12042.333
3.608,14140
4.217,16872
5.133,21672
6.157,24989
4.178,13456
3.392,12183
3.726,17296.334
4.571,16767
2.031,8909.667
6.955,24752
4.122,9161
0.616,2657.6667
1.057,4381.6665
1.635,6933.3335
2.407,9616
2.883,11636.667
3.603,14374.667
3.376,12494.333
3.516,15205
5.492,22007
5.347,20144.666
6.197,25076
5.849,24230
8.454,36580.668
4.59,15474
5.033,24213
5.407,23258.334
4.493,17870.334
7.817,30717
5.217,24406.334
4.164,17599
2.865,11197
2.954,11529
1.732,5825.3335
1.773,7299.6665
1.791,6755.6665
1.521,5446.6665
0.808,2857.3333
0.69,2620.6667
0.451,1653
0.345,1290.3334
0.289,1090.3334
0.14,397
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.071,426
0.16,595
0.247,1262.3334
0.952,4091.3333
1.232,5054
1.112,3157.6667
0.189,1189
1.397,5687
1.655,7026.6665
1.893,8261.333
3.839,16816.666
2.984,9386.667
0.986,3000
0.882,3267.3333
0.48,1707
0.489,2007
0.524,1950.6666
0.4,1472.6666
0.325,1401.3334
1.319,6127.6665
1.63,6589.3335
2.112,8355.333
3.685,14274.333
3.421,13906
4.205,13664
2.332,11111.333
4.317,15388.333
2.627,9173.667
2.95,14428
5.193,19503
3.856,14254.333
3.478,14250
3.01,10109
1.878,7539.3335
1.823,6592.6665
1.216,4633.3335
1.752,7185
2.144,8804
2.819,10979.667
3.299,13717.667
4.743,18246.334
3.451,12334.333
2.066,6934.6665
0.671,2334.3333
0.347,1109.6666
0.328,1494
0.539,2172.6667
0.547,1979.3334
0.306,993.6667
0.038,109.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.07,374.33334
0.225,923.6667
0.353,1470
0.482,1971.6666
0.63,2497.3333
0.712,2824.3333
0.811,3332.6667
0.846,2956.3333
0.553,2023.3334
0.618,2327.3333
1.258,5719.6665
2.412,9319.333
2.461,10132.667
3.346,13318
3.326,12747
3.246,12638
2.897,10409.667
1.888,7827
2.956,12130.667
3.499,13799.667
4.07,16062.333
3.953,14723.333
4.689,19907.666
6.308,27710.334
9.17,36303.332
